"Mediaplan","Mediaplan Placement","Campaign Name","Target value","Current value"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Facebook and Instagram-MX","MCMMIA_2020_MEX_KELLOGGS_RICEKRISPIES_SEASONAL_RICEKRISPIESTREAT_FACEBOOK_FACEBOOKANDINSTAGRAM_WEBSITECLICKS_CPC_MID-MORNINGSNACK","2,864,286","94,838"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Instagram-MX","MCMMIA_2020_MEX_KELLOGGS_RICEKRISPIES_SEASONAL_RICEKRISPIESTREAT_FACEBOOK_INSTAGRAM_REACH_CPM_MID-MORNINGSNACK","12,200","41,866,528"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Instagram-MX","MCMMIA_2020_MEX_KELLOGGS_RICEKRISPIES_SEASONAL_RICEKRISPIESTREAT_FACEBOOK_INSTAGRAM_VIDEOVIEWS_CPCV_MID-MORNINGSNACK","36,600","13,890"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Instagram-MX","MCMMIA_2020_MEX_KELLOGGS_RICEKRISPIES_SEASONAL_RICEKRISPIESTREAT_FACEBOOK_INSTAGRAM_WEBSITECLICKS_CPC_MID-MORNINGSNACK","2,200,000","626"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Youtube-MX","MCMMIA_2020_MEX_KELLOGGS_SPECIALKBARS_SEASONAL_GOOGLE_YOUTUBE_SPECIALKBARS_AFFINITYAUDIENCES_CPM_MID-MORNINGSNACK","367,400","9,491,771"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Youtube-MX","MCMMIA_2020_MEX_KELLOGGS_SPECIALKBARS_SEASONAL_GOOGLE_YOUTUBE_SPECIALKBARS_AFFINITYAUDIENCES_CPV_MID-MORNINGSNACK","835,211.37","2,402,279.00"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Facebook And Instagram-MX","MCMMIA_2020_MEX_KELLOGGS_SPECIALKBARS_SEASONAL_SPECIALKBARS_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_MID-MORNINGSNACK","2,382","63,363"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Facebook and Instagram-MX","MCMMIA_2020_MEX_KELLOGGS_SPECIALKBARS_SEASONAL_SPECIALKBARS_FACEBOOK_FACEBOOKANDINSTAGRAM_IMPRESSIONS_CPM_MID-MORNINGSNACK","390,800","49,002,338"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Instagram-MX","MCMMIA_2020_MEX_KELLOGGS_SPECIALKBARS_SEASONAL_SPECIALKBARS_FACEBOOK_INSTAGRAM_REACH_CPM_MID-MORNINGSNACK","259,825","28,024,783"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Youtube-MX","MCMMIA_2020_MEX_KELLOGGS_SPECIALK_SEASONAL_GOOGLE_YOUTUBE_TOTEBAGS_AFFINITYAUDIENCES_CPM_BREAKFASTFORONE","17,000","11,024,499"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Youtube-MX","MCMMIA_2020_MEX_KELLOGGS_SPECIALK_SEASONAL_GOOGLE_YOUTUBE_TOTEBAGS_AFFINITYAUDIENCES_CPV_BREAKFASTFORONE","5,000,000.00","21,516,700.00"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Facebook and Instagram-MX","MCMMIA_2020_MEX_KELLOGGS_SPECIALK_SEASONAL_TOTEBAGS_FACEBOOK_FACEBOOKANDINSTAGRAM_VIDEOVIEWS_CPCV_BREAKFASTFORONE","594,370","2,823,825"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Facebook-MX","MCMMIA_2020_MEX_KELLOGGS_SPECIALK_SEASONAL_TOTEBAGS_FACEBOOK_FACEBOOK_VIDEOVIEWS_CPCV_BREAKFASTFORONE","662,500","5,362,048"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Facebook and Instagram-PA","MCMMIA_2020_PAN_KELLOGGS_ZUCARITAS_SEASONAL_RECREATE_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_FAMILYBREAKFAST","7,596,614","3,448,158"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Facebook and Instagram-MX","MCMMIA_2020_MEX_KELLOGGS_SPECIALK_SEASONAL_VERSATILIDAD_FACEBOOK_FACEBOOKANDINSTAGRAM_WEBSITECLICKS_CPC_BREAKFASTFORONE","7,894,500","36,668"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Facebook and Instagram-MX","MCMMIA_2020_MEX_KELLOGGS_SPECIALK_SEASONAL_ROXANA1-MEDITACIONGUIADALIVE_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_BREAKFASTFORONE","3,777,778","4,609,426"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Facebook and Instagram-MX","MCMMIA_2020_MEX_KELLOGGS_SPECIALK_SEASONAL_ROXANA2-TRESSESIONESMÁS_FACEBOOK_FACEBOOKANDINSTAGRAM_ENGAGEMENT_CPE_BREAKFASTFORONE","17,142,857.14","18,149.00"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Facebook-MX","MCMMIA_2020_MEX_KELLOGGS_SPECIALK_SEASONAL_ROXANA3-TRANQUILIDADSEMANA_FACEBOOK_FACEBOOK_WEBSITECLICKS_CPC_BREAKFASTFORONE","3,391,667","9,855"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Instagram-MX","MCMMIA_2020_MEX_KELLOGGS_SPECIALK_SEASONAL_ROXANA3-TRANQUILIDADSEMANA_FACEBOOK_INSTAGRAM_REACH_CPM_BREAKFASTFORONE","1,250,000","987,950"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Xaxis - Video-GT","MCMPR_2020_GTM_KELLOGGS_CHOCOKRISPIS_SEASONAL_REFORMULACION_SIZMEK_FAMILYBREAKFAST_CPV-XAXIS-VIDEO","48,333.33","27,357.00"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Facebook-MX","MCMMIA_2020_MEX_KELLOGGS_ZUCARITAS_SEASONAL_DIADELAMADRE_FACEBOOK_FACEBOOK_REACH_CPM_FAMILYBREAKFAST","200,000","13,102,664"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Facebook and Instagram-MX","MCMMIA_2020_MEX_KELLOGGS_ZUCARITAS_SEASONAL_EQUITY_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_DINNER","125,000","46,631,798"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Youtube-CR","MCMMIA_2020_CRI_KELLOGGS_ZUCARITAS_SEASONAL_GOOGLE_YOUTUBE_RECREATE_AFFINITYAUDIENCES_CPV_FAMILYBREAKFAST","769,230.77","1,047,799.00"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Facebook and Instagram-MX","MCMMIA_2020_MEX_KELLOGGS_ZUCARITAS_SEASONAL_EQUITY_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_MID-MORNINGSNACK","2,419,355","46,075,821"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Facebook-MX","MCMMIA_2020_MEX_KELLOGGS_ZUCARITAS_SEASONAL_EQUITY_FACEBOOK_FACEBOOK_WEBSITECLICKS_CPC_DINNER","1,278,000","68,501"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Facebook and Instagram-PA","MCMMIA_2020_PAN_KELLOGGS_ZUCARITAS_SEASONAL_RECREATE_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_FAMILYBREAKFAST","106,084,296","4,466,396"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Facebook-MX","MCMMIA_2020_MEX_KELLOGGS_ZUCARITAS_SEASONAL_EQUITY_FACEBOOK_FACEBOOK_WEBSITECLICKS_CPC_MID-MORNINGSNACK","1,162,791","71,605"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Facebook and Instagram-CR","MCMMIA_2020_CRI_KELLOGGS_ZUCARITAS_SEASONAL_RECREATE_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_FAMILYBREAKFAST","6,000","4,723,968"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Admazing-PR","MCMPR_2020_PRI_KELLOGGS_PRINGLES_SEASONAL_CAEMEJOR_SIZMEK_EVENINGME_CPCV-ADMAZING","416,666.67","54,863.00"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Instagram-MX","MCMMIA_2020_MEX_KELLOGGS_ZUCARITAS_SEASONAL_EQUITY_FACEBOOK_INSTAGRAM_REACH_CPM_DINNER","888,750","8,810,242"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Instagram-MX","MCMMIA_2020_MEX_KELLOGGS_ZUCARITAS_SEASONAL_EQUITY_FACEBOOK_INSTAGRAM_REACH_CPM_FAMILYBREAKFAST","1,110,256","25,622,902"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Instagram-MX","MCMMIA_2020_MEX_KELLOGGS_ZUCARITAS_SEASONAL_EQUITY_FACEBOOK_INSTAGRAM_REACH_CPM_MID-MORNINGSNACK","112,037,663","8,541,694"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Facebook and Instagram-MX","MCMMIA_2020_MEX_KELLOGGS_ZUCARITAS_SEASONAL_FINALCHAMPIONS_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_FAMILYBREAKFAST","96,126","5,958"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Facebook and Instagram-MX","MCMMIA_2020_MEX_KELLOGGS_ZUCARITAS_SEASONAL_GOPARTNERSHIP_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_BREAKFASTFORONE","4,165,284","80,244,147"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","SEM-MX","MCMMIA_2020_MEX_KELLOGGS_ZUCARITAS_SEASONAL_GOOGLE_SEM_PROMOCINEMEX_BRAND_CPC_FAMILYBREAKFAST","953,608","116"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","SEM-MX","MCMMIA_2020_MEX_KELLOGGS_ZUCARITAS_SEASONAL_GOOGLE_SEM_PROMOCINEMEX_INTEREST_CPC_FAMILYBREAKFAST","4,165,284","8,841"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Facebook-MX","MCMMIA_2020_MEX_KELLOGGS_SPECIALK_SEASONAL_TOTEBAGS_FACEBOOK_FACEBOOK_WEBSITECLICKS_CPC_BREAKFASTFORONE","3,265,228","193,188"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Facebook-MX","MCMMIA_2020_MEX_KELLOGGS_SPECIALK_SEASONAL_TOTEBAGS_FACEBOOK_FACEBOOK_WEBSITECLICKS_CPC_BREAKFASTFORONE","400,000","52,740"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Youtube-MX","MCMMIA_2020_MEX_KELLOGGS_ZUCARITAS_SEASONAL_GOOGLE_YOUTUBE_PROMOCINEMEX_AFFINITYAUDIENCES_CPV_FAMILYBREAKFAST","2,720,588.24","3,291,225.00"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Twitter-MX","MCMMIA_2020_MEX_KELLOGGS_ZUCARITAS_SEASONAL_PATROCINIOSUPERBOWL_TWITTER_TWITTER_VIEWS_FIXED_FAMILYBREAKFAST","2,461,684.21","3,000,000.00"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Facebook and Instagram-MX","MCMMIA_2020_MEX_KELLOGGS_ZUCARITAS_SEASONAL_PROMOCINEMEX_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_FAMILYBREAKFAST","3,282,263","92,093,692"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Youtube-PA","MCMMIA_2020_PAN_KELLOGGS_CHOCOKRISPIS_SEASONAL_GOOGLE_YOUTUBE_KOOLCHARAS_AFFINITYAUDIENCES_CPM_FAMILYBREAKFAST","3,282,263","1,556,641"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Youtube-PA","MCMMIA_2020_PAN_KELLOGGS_CHOCOKRISPIS_SEASONAL_GOOGLE_YOUTUBE_REFORMULACION_AFFINITYAUDIENCES_CPV_FAMILYBREAKFAST","3,282,263.16","133,307.00"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Facebook-PA","MCMMIA_2020_PAN_KELLOGGS_CHOCOKRISPIS_SEASONAL_KOOLCHARAS_FACEBOOK_FACEBOOK_REACH_CPM_FAMILYBREAKFAST","142,865","6,482,632"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Instagram-PA","MCMMIA_2020_PAN_KELLOGGS_CHOCOKRISPIS_SEASONAL_KOOLCHARAS_FACEBOOK_INSTAGRAM_REACH_CPM_FAMILYBREAKFAST","27,452,532","5,743,495"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Facebook and Instagram-PA","MCMMIA_2020_PAN_KELLOGGS_CHOCOKRISPIS_SEASONAL_REFORMULACION_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_FAMILYBREAKFAST","117,647","484"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Youtube-PA","MCMMIA_2020_PAN_KELLOGGS_FROOTLOOPS_SEASONAL_GOOGLE_YOUTUBE_FROOTLOOPSJUMBO_AFFINITYAUDIENCES_CPV_MID-MORNINGSNACK","3,428,571.43","405,102.00"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Facebook and Instagram-PA","MCMMIA_2020_PAN_KELLOGGS_MASTERBRAND_SEASONAL_DESPIERTAMUCHOMAS_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_BREAKFASTFORONE","6,009,507","16,264,987"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Youtube-PA","MCMMIA_2020_PAN_KELLOGGS_MASTERBRAND_SEASONAL_GOOGLE_YOUTUBE_HAGAMOSFAMILIA_AFFINITYAUDIENCES_CPV_BREAKFASTFORONE","2,844,002.37","537,912.00"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Facebook and Instagram-PA","MCMMIA_2020_PAN_KELLOGGS_MASTERBRAND_SEASONAL_HAGAMOSFAMILIA_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_BREAKFASTFORONE","23,686,038","3,701,540"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Instagram-PA","MCMMIA_2020_PAN_KELLOGGS_PRINGLES_SEASONAL_ALWAYSONPRIDE_FACEBOOK_INSTAGRAM_ENGAGEMENT_CPE_EVENINGME","462,000.00","71,471.00"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Facebook and Instagram-PA","MCMMIA_2020_PAN_KELLOGGS_PRINGLES_SEASONAL_ALWAYSONQUEDATEENCASA_FACEBOOK_FACEBOOKANDINSTAGRAM_ENGAGEMENT_CPE_EVENINGME","50,408,983.33","229,900.00"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Facebook and Instagram-PA","MCMMIA_2020_PAN_KELLOGGS_PRINGLES_SEASONAL_ALWAYSON_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_EVENINGME","95,434,782.61","74,267.00"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Youtube-PA","MCMMIA_2020_PAN_KELLOGGS_PRINGLES_SEASONAL_GOOGLE_YOUTUBE_CAEMEJOR_PLACEMENTSVIDEOS_CPV_EVENINGME","11,005","561"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Youtube-PA","MCMMIA_2020_PAN_KELLOGGS_PRINGLES_SEASONAL_GOOGLE_YOUTUBE_MOVIMIENTOPRINGLES_PLACEMENTSVIDEOS_CPV_EVENINGME","26,608,536.67","864,862.00"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Youtube-PA","MCMMIA_2020_PAN_KELLOGGS_PRINGLES_SEASONAL_GOOGLE_YOUTUBE_SNACKEAYGANA_AFFINITYAUDIENCES_CPA_EVENINGME","57,784,442",""
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Youtube-PA","MCMMIA_2020_PAN_KELLOGGS_PRINGLES_SEASONAL_GOOGLE_YOUTUBE_SNACKEAYGANA_PLACEMENTSVIDEOS_CPV_EVENINGME","67,758,565.99","157,169.00"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Youtube-PA","MCMMIA_2020_PAN_KELLOGGS_PRINGLES_SEASONAL_GOOGLE_YOUTUBE_WAVY_AFFINITYAUDIENCES_CPV_EVENINGME","63,967,737.40","171,270.00"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Facebook and Instagram-PA","MCMMIA_2020_PAN_KELLOGGS_PRINGLES_SEASONAL_MOVIMIENTOPRINGLES_FACEBOOK_FACEBOOKANDINSTAGRAM_ENGAGEMENT_CPE_EVENINGME","68,279","18,819"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Facebook and Instagram-PA","MCMMIA_2020_PAN_KELLOGGS_PRINGLES_SEASONAL_MOVIMIENTOPRINGLES_FACEBOOK_FACEBOOKANDINSTAGRAM_VIDEOVIEWS_CPCV_EVENINGME","60,984,268","570,835"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Instagram-PA","MCMMIA_2020_PAN_KELLOGGS_PRINGLES_SEASONAL_MOVIMIENTOPRINGLES_FACEBOOK_INSTAGRAM_REACH_CPM_EVENINGME","11,326,808","3,849,806"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Facebook and Instagram-PA","MCMMIA_2020_PAN_KELLOGGS_PRINGLES_SEASONAL_SNACKEAYGANA_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_EVENINGME","2,500,000.00","234,731.00"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Facebook and Instagram-PA","MCMMIA_2020_PAN_KELLOGGS_PRINGLES_SEASONAL_STAYHOME&CAEMEJOR_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_EVENINGME","6,410,684","1,931,985"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Facebook and Instagram-PA","MCMMIA_2020_PAN_KELLOGGS_PRINGLES_SEASONAL_WAVY_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_EVENINGME","90,638,279.78","283,104.00"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Youtube-PA","MCMMIA_2020_PAN_KELLOGGS_ZUCARITAS_SEASONAL_GOOGLE_YOUTUBE_RECREATE_AFFINITYAUDIENCES_CPM_FAMILYBREAKFAST","965,517","746,360"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Youtube-PA","MCMMIA_2020_PAN_KELLOGGS_ZUCARITAS_SEASONAL_GOOGLE_YOUTUBE_RECREATE_AFFINITYAUDIENCES_CPV_FAMILYBREAKFAST","19,675,607.14","554,407.00"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Facebook and Instagram-GT","MCMMIA_2020_GTM_KELLOGGS_ZUCARITAS_SEASONAL_RECREATE_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_FAMILYBREAKFAST","1,060,606","5,268,369"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Facebook-PA","MCMMIA_2020_PAN_KELLOGGS_ZUCARITAS_SEASONAL_RECREATE_FACEBOOK_FACEBOOK_REACH_CPM_FAMILYBREAKFAST","40,256,866","5,521,238"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Youtube-GT","MCMMIA_2020_GTM_KELLOGGS_ZUCARITAS_SEASONAL_GOOGLE_YOUTUBE_RECREATE_AFFINITYAUDIENCES_CPV_FAMILYBREAKFAST","1,166,666.67","1,626,294.00"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Instagram-PA","MCMMIA_2020_PAN_KELLOGGS_ZUCARITAS_SEASONAL_RECREATE_FACEBOOK_INSTAGRAM_REACH_CPM_FAMILYBREAKFAST","121,803","5,052,499"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Facebook-PR","MCMMIA_2020_PRI_KELLOGGS_CHEEZIT_SEASONAL_GALLETAOSNACK_FACEBOOK_FACEBOOK_REACH_CPM_MID-MORNINGSNACK","1,562,500","1,762,821"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Instagram-PR","MCMMIA_2020_PRI_KELLOGGS_CHEEZIT_SEASONAL_GALLETAOSNACK_FACEBOOK_INSTAGRAM_REACH_CPM_MID-MORNINGSNACK","8,079,136","1,323,195"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Youtube-PR","MCMMIA_2020_PRI_KELLOGGS_CHEEZIT_SEASONAL_GOOGLE_YOUTUBE_GALLETAOSNACK_AFFINITYAUDIENCES_CPV_MID-MORNINGSNACK","12,613,504.23","683,038.00"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Facebook-PR","MCMMIA_2020_PRI_KELLOGGS_PRINGLES_SEASONAL_CAEMEJOR_FACEBOOK_FACEBOOK_REACH_CPM_EVENINGME","54,127,199","909,949"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Instagram-PR","MCMMIA_2020_PRI_KELLOGGS_PRINGLES_SEASONAL_CAEMEJOR_FACEBOOK_INSTAGRAM_REACH_CPM_EVENINGME","7,310,186.67","25,381.00"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Youtube-PR","MCMMIA_2020_PRI_KELLOGGS_PRINGLES_SEASONAL_GOOGLE_YOUTUBE_CAEMEJOR_AFFINITYAUDIENCES_CPV_EVENINGME","80,589,900.00","1,294,152.00"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Youtube-PR","MCMMIA_2020_PRI_KELLOGGS_PRINGLES_SEASONAL_GOOGLE_YOUTUBE_CAEMEJOR_PLACEMENTSVIDEOS_CPV_EVENINGME","700,562.00","1,013,461.00"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Youtube-PR","MCMMIA_2020_PRI_KELLOGGS_PRINGLES_SEASONAL_GOOGLE_YOUTUBE_MOVIMIENTOPRINGLES_PLACEMENTSVIDEOS_CPV_EVENINGME","218,792.50","1,952,037.00"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Facebook and Instagram-PR","MCMMIA_2020_PRI_KELLOGGS_PRINGLES_SEASONAL_MOVIMIENTOPRINGLES_FACEBOOK_FACEBOOKANDINSTAGRAM_ENGAGEMENT_CPE_EVENINGME","15,487,506.02","9,339.00"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Facebook and Instagram-PR","MCMMIA_2020_PRI_KELLOGGS_PRINGLES_SEASONAL_MOVIMIENTOPRINGLES_FACEBOOK_FACEBOOKANDINSTAGRAM_VIDEOVIEWS_CPCV_EVENINGME","231,156","107,347"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Instagram-PR","MCMMIA_2020_PRI_KELLOGGS_PRINGLES_SEASONAL_MOVIMIENTOPRINGLES_FACEBOOK_INSTAGRAM_REACH_CPM_EVENINGME","46,978","1,177"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Facebook-PR","MCMMIA_2020_PRI_KELLOGGS_SPECIALK_SEASONAL_EMPIEZAFUERTE_FACEBOOK_FACEBOOK_VIDEOVIEWS_CPCV_BREAKFASTFORONE","7,956,484","15,187"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Instagram-PR","MCMMIA_2020_PRI_KELLOGGS_SPECIALK_SEASONAL_EMPIEZAFUERTE_FACEBOOK_INSTAGRAM_REACH_CPM_BREAKFASTFORONE","1,505,953","186,772"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Youtube-PR","MCMMIA_2020_PRI_KELLOGGS_SPECIALK_SEASONAL_GOOGLE_YOUTUBE_REPOSICIONAMIENTO_AFFINITYAUDIENCES_CPV_BREAKFASTFORONE","42,911,047.11","793,317.00"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Facebook and Instagram-PR","MCMMIA_2020_PRI_KELLOGGS_SPECIALK_SEASONAL_REPOSICIONAMIENTO_FACEBOOK_FACEBOOKANDINSTAGRAM_VIDEOVIEWS_CPCV_BREAKFASTFORONE","32,297,577","64,893"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Instagram-PR","MCMMIA_2020_PRI_KELLOGGS_SPECIALK_SEASONAL_REPOSICIONAMIENTO_FACEBOOK_INSTAGRAM_REACH_CPM_BREAKFASTFORONE","14,716,404","9,067,865"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Facebook-SV","MCMMIA_2020_SLV_KELLOGGS_CHOCOKRISPIS_SEASONAL_CHOCOKRISPIS_FACEBOOK_FACEBOOK_REACH_CPM_FAMILYBREAKFAST","17,645,505","8,268,096"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Instagram-SV","MCMMIA_2020_SLV_KELLOGGS_CHOCOKRISPIS_SEASONAL_CHOCOKRISPIS_FACEBOOK_INSTAGRAM_REACH_CPM_FAMILYBREAKFAST","2,895,588","1,854,811"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Youtube-SV","MCMMIA_2020_SLV_KELLOGGS_CHOCOKRISPIS_SEASONAL_GOOGLE_YOUTUBE_CHOCOKRISPIS_AFFINITYAUDIENCES_CPM_FAMILYBREAKFAST","36,747","335"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Youtube-SV","MCMMIA_2020_SLV_KELLOGGS_CHOCOKRISPIS_SEASONAL_GOOGLE_YOUTUBE_CHOCOKRISPIS_AFFINITYAUDIENCES_CPV_FAMILYBREAKFAST","27,067","199"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Youtube-SV","MCMMIA_2020_SLV_KELLOGGS_CHOCOKRISPIS_SEASONAL_GOOGLE_YOUTUBE_KOOLCHARAS_AFFINITYAUDIENCES_CPM_FAMILYBREAKFAST","34,463,248","722,498"
"2020_ktbo_kube_Adverity_Mediaplan_Acumulado-EneroAgosto","Youtube-SV","MCMMIA_2020_SLV_KELLOGGS_CHOCOKRISPIS_SEASONAL_GOOGLE_YOUTUBE_REFORMULACION_AFFINITYAUDIENCES_CPV_FAMILYBREAKFAST","156,726,190.25","275,550.00"
