Start Date,End Date,Month,Brand,Region,Country,Campaign,Platform,Touchpoint,Format,Goal,Investment,Reach,Impressions,CPM,Clicks,CPC,CTR,Views,CPV,VTR,CR,Complete Views,CPCV,Engagement,Sales Price,Sales Quantity,Insertions,File,Pipí,Caca,Culo,Pedo
2020-01-27,2020-02-29 00:00:00,February,Pringles,MEX,Mexico,MCMMX_2020_MEX_Kelloggs_Pringles_Seasonal_Red City_Evening Leisure Time_Guadalajara_Febrero,Xaxis,Xaxis,DOOH,Impressions,5109.86203372509,,,1.7371278227,,,,,,,,,,,,,,pautas_locales_mexico_enero.xlsx,,,,
2020-01-06,2020-01-26 00:00:00,January,Pringles,MEX,Mexico,MCMMX_2020_MEX_Kelloggs_Pringles_Seasonal_Red City_Rappi_Evening Leisure Time_Guadalajara_Enero,Rappi,Rappi,Several,Engagement,3098.23615874571,,4896.0,,,,,,,,,,,,,12.0,,pautas_locales_mexico_enero.xlsx,,,,
2020-01-27,2020-02-29 00:00:00,February,Pringles,MEX,Mexico,MCMMX_2020_MEX_Kelloggs_Pringles_Seasonal_Red City_Rappi_Evening Leisure Time_Guadalajara_Febrero,Rappi,Rappi,Several,Engagement,3375.84517393435,,,,,,,,,,,,,,,,,pautas_locales_mexico_enero.xlsx,,,,
2020-01-13,2020-01-20 00:00:00,January,Pringles,MEX,Mexico,MCMMX_2020_MEX_Kelloggs_Pringles_Seasonal_Red City_Evening Leisure Time_México_Enero,Xaxis,Youtube,Video Instream,Views,3210.98118473109,,34526.0,,435.0,,,,0.1861832435884,,,176912.0,,,,,,pautas_locales_mexico_enero.xlsx,,,,
2020-01-20,2020-01-26 00:00:00,January,Pringles,MEX,Mexico,MCMMX_2020_MEX_Kelloggs_Pringles_Seasonal_Red City_Evening Leisure Time_México_Enero,Xaxis,Youtube,Video Instream,Views,2469.85881526891,,265391.0,,374.0,,,,0.1861832435884,,,126527.0,,,,,,pautas_locales_mexico_enero.xlsx,,,,
2020-02-09,2021-03-02 00:00:00,February,Pringles,Brazil,BRA,KTBO_2020_BRA_Kelloggs_Pringles_AlwaysOn_Oscar_Twitter_Twitter_Awareness_CPM_all_Milleninials_February,Twitter,Twitter,Tweet,Awareness,1438.848921,0.0,630520.0,2.28200361764892,14098.0,0.102060499432544,0.022359322463998,199.0,7.2303965879397,0.000315612510308951,0.0,4.0,359.71223025,14452.0,,,,pautas_manuales_brasil_marzo.xlsx,,,,
2021-04-02,2021-10-02 00:00:00,February,Pringles,Brazil,BRA,KTBO_2020_BRA_Kelloggs_Pringles_AlwaysOn_AlwaysOn_Twitter_Twitter_Awareness_CPM_all_Milleninials_February,Twitter,Twitter,Tweet,Awareness,1135.752998,0.0,510975.0,2.2227173501639,15898.0,0.0714399923260787,0.0311130681540193,63.0,18.0278253650794,0.000123293703214443,0.0,86.0,13.2064302093023,33723.0,,,,pautas_manuales_brasil_marzo.xlsx,,,,
2021-11-02,2022-05-02 00:00:00,February,Pringles,Brazil,BRA,KTBO_2020_BRA_Kelloggs_Pringles_AlwaysOn_AlwaysOn_Twitter_Twitter_Awareness_CPM_all_Milleninials_February,Twitter,Twitter,Tweet,Awareness,1709.544365,0.0,784116.0,2.18021869850889,20137.0,0.0848956828226647,0.0256811492177178,129.0,13.2522818992248,0.000164516474603247,0.0,19.0,89.9760192105263,40490.0,,,,pautas_manuales_brasil_marzo.xlsx,,,,
2020-03-09,2021-04-03 00:00:00,March,Pringles,Brazil,BRA,KTBO_2020_BRA_Kelloggs_Pringles_Seasonality_QueSaco_Verizon_Programmatic_Views_CPV_all_Millennials_March,Verizon DSP,programmatic,video,Awareness,5337.73,373492.0,741944.0,"$30,00",5372.0,"$4,14",0.0072,740903.0,"R$ 0,03",0.9986,0.0,563634.0,"R$ 0,04",5372.0,,,,pautas_manuales_brasil_marzo.xlsx,,,,
2020-03-09,2021-04-03 00:00:00,March,Pringles,Brazil,BRA,KTBO_2020_BRA_Kelloggs_Pringles_seasonality_QueSaco_Twitter_Twitter_Views_CPV_all_Milleninials_March,Twitter,Tweet,"Video 30""",View,3989.34,0.0,2242534.0,"$1,78",0.0,"$0,00",0.0,1449654.0,"R$ 0,00",0.6464,0.0,228197.0,"$0,02",16013.0,,,,pautas_manuales_brasil_marzo.xlsx,,,,
2021-05-03,2021-11-03 00:00:00,March,Pringles,Brazil,BRA,KTBO_2020_BRA_Kelloggs_Pringles_seasonality_QueSaco_Twitter_Twitter_Views_CPV_all_Milleninials_March,Twitter,Tweet,"Video 30""",View,6738.97,0.0,3508884.0,"$1,92",0.0,"$0,00",0.0,2556537.0,"R$ 0,00",0.7286,0.0,497570.0,"$0,01",25993.0,,,,pautas_manuales_brasil_marzo.xlsx,,,,
2021-05-03,2021-11-03 00:00:00,March,Pringles,Brazil,BRA,KTBO_2020_BRA_Kelloggs_Pringles_Seasonality_QueSaco_Verizon_Programmatic_Views_CPV_all_Millennials_March,Verizon DSP,programmatic,video,Awareness,7595.16,373492.0,1055727.0,"$30,00",5386.0,"$1,41",0.0051,101247.0,"R$ 0,08",0.0959,0.0,751868.0,0.01,5386.0,,,,pautas_manuales_brasil_marzo.xlsx,,,,
2021-05-03,2021-11-03 00:00:00,March,Pringles,Brazil,BRA,KTBO_2020_BRA_Kelloggs_Pringles_Seasonality_QueSaco_Verizon_Programmatic_Awareness_CPM_all_Millennials_March,Verizon DSP,programmatic,300x250 exp,Awareness,1884.405276,646246.0,1208916.0,1.558756171,100.0,18.84405276,0.0001,0.0,0,0.0,0.0,0.0,0,100.0,,,,pautas_manuales_brasil_marzo.xlsx,,,,
